"id","Background","Background percent","Body","Body percent","Extra color","Extra color percent","Peg count","Peg count percent","Peg layout","Peg layout percent","Peg scaling","Peg scaling percent","Peg style","Peg style percent","Size","Size percent","Wrap orientation","Wrap orientation percent","Wrap style","Wrap style percent","rarity","rank","id again"
768,"Beige",4.7,"Black",40.2,"N/A",84.5,"11",2.5,"Recursive grid",13.5,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.000232394724649757217216",97,768
769,"White",80.2,"White",52,"N/A",84.5,"17",2.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.058061366804977032618496",780,769
770,"White",80.2,"Yellow",5.4,"Red",12.3,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000351744028958359011318",128,770
771,"White",80.2,"Yellow",5.4,"N/A",84.5,"12",3.2,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.007570777468276728046359",436,771
772,"Red",5.4,"Black",40.2,"N/A",84.5,"5",6.4,"3x3 grid",24.5,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.001040413796515722967898",199,772
773,"White",80.2,"White",52,"N/A",84.5,"16",13.7,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.305938740472378900570050",980,773
774,"White",80.2,"Black",40.2,"N/A",84.5,"4",3.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.017358126230591453681429",559,774
775,"White",80.2,"White",52,"N/A",84.5,"19",1.4,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"smol boi",3.6,"Off-center",21.2,"Weave",49.5,"0.000314106593738212110274",117,775
776,"White",80.2,"White",52,"N/A",84.5,"12",3.2,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.065706996592855365646457",800,776
777,"White",80.2,"White",52,"N/A",84.5,"17",2.6,"Recursive grid",13.5,"Bigger near center",12.4,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.000432546633451426744757",138,777
778,"White",80.2,"White",52,"Red",12.3,"23",2.1,"Tiled 5,4",3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.000238169792797183685340",101,778
779,"White",80.2,"White",52,"N/A",84.5,"5",6.4,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.148370637467737903625320",885,779
780,"White",80.2,"White",52,"N/A",84.5,"19",1.4,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.031895405074684350654746",648,780
781,"White",80.2,"Black",40.2,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.266949881895852725310903",956,781
782,"White",80.2,"White",52,"N/A",84.5,"8",5.5,"4x4 grid",21.7,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.018139642032192097170773",570,782
783,"Beige",4.7,"Black",40.2,"Red",12.3,"16",13.7,"4x4 grid",21.7,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000303995651206560402006",116,783
784,"White",80.2,"Black",40.2,"N/A",84.5,"19",1.4,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.024657601615429056152173",604,784
785,"White",80.2,"White",52,"N/A",84.5,"17",2.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.059234323710128093665173",791,785
786,"White",80.2,"White",52,"N/A",84.5,"12",3.2,"4x4 grid",21.7,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.008851719748260310563492",463,786
787,"Yellow",6.8,"Black",40.2,"N/A",84.5,"5",6.4,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.009921821183434828897441",485,787
788,"White",80.2,"Black",40.2,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.217472784276136810177604",905,788
789,"White",80.2,"Black",40.2,"Red",12.3,"42",0.2,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.000078910101679506491077",51,789
790,"White",80.2,"Black",40.2,"N/A",84.5,"13",2.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.012319860415540700993020",515,790
791,"Red",5.4,"Black",40.2,"Red",12.3,"18",2.4,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000236986494612503553097",99,791
792,"White",80.2,"Black",40.2,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.102391735521696933264302",845,792
793,"White",80.2,"White",52,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.286991070661407610131732",967,793
794,"White",80.2,"White",52,"N/A",84.5,"14",5.2,"Tiled 4,3",2.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.011317046072156543637388",502,794
795,"White",80.2,"Black",40.2,"N/A",84.5,"7",3.3,"Tiled 3,4",2.9,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.001124452039053325637721",210,795
796,"White",80.2,"Yellow",5.4,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.013754113726795108574308",530,796
797,"White",80.2,"Yellow",5.4,"N/A",84.5,"6",5.6,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.007578797359662612156961",437,797
798,"White",80.2,"White",52,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.345308304939908938813176",996,798
799,"White",80.2,"White",52,"N/A",84.5,"15",2.9,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.066069053368989022478885",803,799
800,"White",80.2,"Black",40.2,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.013793705303441037776646",533,800
801,"Beige",4.7,"Black",40.2,"N/A",84.5,"14",5.2,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.005367222866771340951397",374,801
802,"White",80.2,"Black",40.2,"N/A",84.5,"7",3.3,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.060337987003857125600792",793,802
803,"Red",5.4,"Black",40.2,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.002165800164089107596177",276,803
804,"Yellow",6.8,"White",52,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.028698248300726730830590",618,804
805,"White",80.2,"Black",40.2,"N/A",84.5,"8",5.5,"Tiled 3,4",2.9,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.001911947069770806315395",262,805
806,"White",80.2,"White",52,"N/A",84.5,"14",5.2,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.116122733609954065236991",863,806
807,"White",80.2,"White",52,"N/A",84.5,"14",5.2,"Tiled 3,4",2.9,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.014269318960545200256074",536,807
808,"Red",5.4,"White",52,"N/A",84.5,"18",2.4,"5x5 grid",23.6,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000495960122545488772856",147,808
809,"Red",5.4,"Black",40.2,"N/A",84.5,"10",3.3,"Tiled 3,4",2.9,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000480885987317625511386",144,809
810,"White",80.2,"White",52,"N/A",84.5,"14",5.2,"Tiled 4,3",2.3,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.001854486379438013586227",258,810
811,"White",80.2,"White",52,"N/A",84.5,"14",5.2,"Tiled 5,4",3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.004051560470580042871980",350,811
812,"White",80.2,"Black",40.2,"Red",12.3,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.029739193562886040433924",626,812
813,"White",80.2,"Black",40.2,"N/A",84.5,"14",5.2,"Tiled 4,5",2.4,"Uniform",77.2,"Solid",92.5,"smol boi",3.6,"Balanced",78.8,"Weave",49.5,"0.000340929566236520360453",124,813
814,"White",80.2,"White",52,"N/A",84.5,"10",3.3,"Tiled 3,4",2.9,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.009055529340345992370120",467,814
815,"White",80.2,"White",52,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.055464028254596772771201",776,815
816,"Beige",4.7,"Black",40.2,"N/A",84.5,"8",5.5,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.005116471115585247142477",369,816
817,"White",80.2,"Black",40.2,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.100364176402455401726499",843,817
818,"Red",5.4,"White",52,"N/A",84.5,"17",2.6,"Recursive grid",13.5,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000366453586308769366838",131,818
819,"White",80.2,"Black",40.2,"N/A",84.5,"14",5.2,"Tiled 4,3",2.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.008748947155782558701698",458,819
820,"Red",5.4,"Black",40.2,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.006757687687945872212492",417,820
821,"White",80.2,"White",52,"N/A",84.5,"8",5.5,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.115215393331222062944796",861,821
822,"Red",5.4,"White",52,"Red",12.3,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"smol boi",3.6,"Balanced",78.8,"Weave",49.5,"0.000123883682166113994697",69,822
823,"White",80.2,"White",52,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.259043021129897521603880",923,823
824,"Yellow",6.8,"White",52,"N/A",84.5,"13",2.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.001324437421453582243089",228,824
825,"White",80.2,"White",52,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.092900203867082115083420",841,825
826,"White",80.2,"White",52,"N/A",84.5,"8",5.5,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.030997034754085137780999",631,826
827,"White",80.2,"White",52,"N/A",84.5,"23",2.1,"Recursive grid",13.5,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.000972256040181387849383",192,827
828,"White",80.2,"Black",40.2,"Blue",2.8,"7",3.3,"Tiled 2,3",2.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.000183978770412905839968",87,828
829,"White",80.2,"White",52,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"smol boi",3.6,"Balanced",78.8,"Loop",50.5,"0.009869236187898772910687",484,829
830,"White",80.2,"White",52,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.345308304939908938813176",993,830
831,"White",80.2,"Black",40.2,"N/A",84.5,"8",5.5,"Tiled 3,4",2.9,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.001911947069770806315395",261,831
832,"White",80.2,"White",52,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.017489284986482060008095",561,832
833,"White",80.2,"White",52,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.345308304939908938813176",995,833
834,"White",80.2,"White",52,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.035601976944947447134560",663,834
835,"White",80.2,"Black",40.2,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.261663745620687338000465",933,835
836,"White",80.2,"White",52,"N/A",84.5,"5",6.4,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.148370637467737903625320",884,836
837,"Yellow",6.8,"White",52,"N/A",84.5,"4",3.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.007076280402918921214050",422,837
838,"White",80.2,"White",52,"N/A",84.5,"12",3.2,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.018034638402376807625460",569,838
839,"White",80.2,"Yellow",5.4,"N/A",84.5,"8",5.5,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.011727751194758441813382",509,839
840,"Beige",4.7,"Yellow",5.4,"N/A",84.5,"16",13.7,"Tiled 4,5",2.4,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.000050939803156795046047",35,840
841,"White",80.2,"Black",40.2,"N/A",84.5,"8",5.5,"Tiled 4,3",2.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.009440637422372204906607",474,841
842,"White",80.2,"Black",40.2,"N/A",84.5,"5",6.4,"3x3 grid",24.5,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.009488037268419791114837",476,842
843,"White",80.2,"Black",40.2,"N/A",84.5,"14",5.2,"Tiled 3,4",2.9,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.011031281196421481929915",498,843
844,"White",80.2,"White",52,"Red",12.3,"25",11.6,"5x5 grid",23.6,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.006178895680067574523731",405,844
845,"White",80.2,"White",52,"N/A",84.5,"14",5.2,"Tiled 4,3",2.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.011545673265533441809172",506,845
846,"Black",1.6,"Black",40.2,"N/A",84.5,"4",3.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.000346296782655191150505",126,846
847,"White",80.2,"White",52,"N/A",84.5,"8",5.5,"4x4 grid",21.7,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.018139642032192097170773",571,847
848,"White",80.2,"Black",40.2,"N/A",84.5,"8",5.5,"Tiled 3,2",3.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.013277039371024533173649",522,848
849,"White",80.2,"Black",40.2,"N/A",84.5,"11",2.5,"4x4 grid",21.7,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.001714898357965127231525",250,849
850,"White",80.2,"White",52,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.264276213475956089915542",941,850
851,"White",80.2,"Black",40.2,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.058507906429620545885051",783,851
852,"White",80.2,"Black",40.2,"Red",12.3,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.031655801734869620789325",644,852
853,"White",80.2,"Black",40.2,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.008828660433297001036701",462,853
854,"White",80.2,"White",52,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.042448510972821949793765",723,854
855,"White",80.2,"Black",40.2,"N/A",84.5,"13",2.6,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.025676257957187944430677",606,855
856,"White",80.2,"Black",40.2,"Red",12.3,"25",11.6,"5x5 grid",23.6,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.004006316231269621726263",348,856
857,"White",80.2,"White",52,"N/A",84.5,"23",2.1,"Tiled 5,4",3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.001603806972265024071225",242,857
858,"White",80.2,"Black",40.2,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.070396845268509769533161",812,858
859,"White",80.2,"Red",1.8,"N/A",84.5,"8",5.5,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.003909250398252813937794",343,859
860,"White",80.2,"White",52,"N/A",84.5,"14",5.2,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.031241141529581552271910",634,860
861,"White",80.2,"White",52,"Red",12.3,"20",0.9,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.001707311493110808247459",248,861
862,"White",80.2,"Black",40.2,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.005707852319068359644993",392,862
863,"White",80.2,"Black",40.2,"N/A",84.5,"12",3.2,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.051822755937511913448823",757,863
864,"White",80.2,"Black",40.2,"Red",12.3,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.031655801734869620789325",643,864
865,"White",80.2,"Black",40.2,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.004456664682544867785163",357,865
866,"Yellow",6.8,"Yellow",5.4,"N/A",84.5,"8",5.5,"4x4 grid",21.7,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.000080624831291053496293",52,866
867,"White",80.2,"White",52,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.021273873851078213548238",582,867
868,"White",80.2,"White",52,"N/A",84.5,"8",5.5,"4x4 grid",21.7,"Bigger near center",12.4,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.001500494549755447765485",240,868
869,"Red",5.4,"Black",40.2,"Red",12.3,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.002564551046072104448226",295,869
870,"White",80.2,"White",52,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.338470516723277103920964",990,870
871,"White",80.2,"Black",40.2,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.261663745620687338000465",931,871
872,"White",80.2,"White",52,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.037896425172239449341571",681,872
873,"White",80.2,"White",52,"Red",12.3,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.040947803239134827890666",697,873
874,"White",80.2,"White",52,"N/A",84.5,"7",3.3,"Tiled 4,3",2.3,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.001176885586951046920937",214,874
875,"White",80.2,"White",52,"N/A",84.5,"12",3.2,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"smol boi",3.6,"Off-center",21.2,"Weave",49.5,"0.000660156230907429095525",166,875
876,"White",80.2,"Black",40.2,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Smaller near center",10.4,"Bullseye",7.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.000639072497060692162885",163,876
877,"White",80.2,"White",52,"N/A",84.5,"31",0.3,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.003832277307042976366436",337,877
878,"White",80.2,"Black",40.2,"Red",12.3,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.029150298640848688186411",620,878
879,"White",80.2,"Yellow",5.4,"N/A",84.5,"10",3.3,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.001177740669468244549475",215,879
880,"White",80.2,"White",52,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.017842603875097857307752",568,880
881,"White",80.2,"White",52,"N/A",84.5,"5",6.4,"3x3 grid",24.5,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.005377416123472366325797",376,881
882,"Beige",4.7,"White",52,"Red",12.3,"23",2.1,"Tiled 5,4",3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.000050852738562570578423",34,882
883,"White",80.2,"White",52,"N/A",84.5,"15",2.9,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.037045347301415433582950",672,883
884,"White",80.2,"White",52,"N/A",84.5,"17",2.6,"Tiled 5,4",3,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.001014375438963289414313",196,884
885,"White",80.2,"White",52,"N/A",84.5,"22",1.7,"Tiled 4,5",2.4,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.000139922562396474855660",73,885
886,"White",80.2,"White",52,"N/A",84.5,"14",5.2,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.116122733609954065236991",862,886
887,"White",80.2,"Black",40.2,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.034930861723110058492114",659,887
888,"White",80.2,"White",52,"Red",12.3,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.037706853963286858510973",675,888
889,"White",80.2,"Yellow",5.4,"Blue",2.8,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.001188225209533778567450",216,889
890,"White",80.2,"White",52,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.345308304939908938813176",999,890
891,"White",80.2,"White",52,"N/A",84.5,"4",3.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.085144513546826880445728",833,891
892,"White",80.2,"Black",40.2,"N/A",84.5,"10",3.3,"Recursive grid",13.5,"Bigger near center",12.4,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000432994536770089390437",139,892
893,"White",80.2,"Yellow",5.4,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.007383429548693736660381",432,893
894,"White",80.2,"White",52,"N/A",84.5,"17",2.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.058061366804977032618496",778,894
895,"White",80.2,"Black",40.2,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.221866173857472842589900",909,895
